ano,mes,data,regiao,uf,cidade,startup,setor,funcionarios,investimento_recebido,faturamento,crescimento_percentual,estagio,tecnologia_principal,nivel_inovacao
2022,8,2022-08-01,Nordeste,CE,Juazeiro do Norte,Startup_141,Retailtech,676,129596.43,337760.55,97.54,Ideação,SaaS,Médio
2022,8,2022-08-01,Nordeste,MA,São Luís,Startup_071,Retailtech,52,196533.63,106371.16,20.05,Scale-up,Cloud,Disruptivo
2022,8,2022-08-01,Nordeste,PB,João Pessoa,Startup_096,Retailtech,795,251933.8,66718.6,119.12,Seed,SaaS,Médio
2022,8,2022-08-01,Centro-Oeste,DF,Brasília,Startup_172,Fintech,418,663539.87,54647.81,29.98,Seed,SaaS,Disruptivo
2022,8,2022-08-01,Centro-Oeste,GO,Goiânia,Startup_129,Fintech,716,142642.01,209902.55,150.85,Série A,IA,Alto
2022,8,2022-08-01,Centro-Oeste,GO,Aparecida de Goiânia,Startup_101,Retailtech,548,373226.36,184096.64,8.55,Ideação,SaaS,Médio
2022,8,2022-08-01,Centro-Oeste,MT,Cuiabá,Startup_155,Agritech,107,142359.8,66981.74,41.47,Scale-up,Cloud,Alto
2022,8,2022-08-01,Centro-Oeste,MS,Campo Grande,Startup_018,Retailtech,399,244039.19,846227.36,153.02,Série B,IA,Baixo
2022,8,2022-08-01,Sudeste,SP,São Paulo,Startup_088,Healthtech,591,93772.05,296606.59,87.83,Scale-up,SaaS,Médio
2022,8,2022-08-01,Sudeste,SP,Campinas,Startup_015,IA,283,33868.52,626110.54,133.91,Série B,Big Data,Baixo
2022,8,2022-08-01,Sudeste,SP,Ribeirão Preto,Startup_136,Agritech,260,107718.4,304251.39,-5.26,Seed,Blockchain,Alto
2022,8,2022-08-01,Sudeste,RJ,Rio de Janeiro,Startup_179,Edtech,697,656020.05,75701.45,-10.34,Scale-up,IoT,Disruptivo
2022,8,2022-08-01,Sudeste,RJ,Niterói,Startup_024,Agritech,384,35439.3,54224.2,114.06,Série B,IoT,Alto
2022,8,2022-08-01,Sudeste,RJ,Nova Iguaçu,Startup_066,Agritech,627,2720096.94,524912.07,111.11,Scale-up,Cloud,Disruptivo
2022,8,2022-08-01,Sudeste,RJ,Petrópolis,Startup_014,Fintech,619,44869.02,278749.57,79.81,Série A,Cloud,Alto
2022,8,2022-08-01,Sudeste,MG,Belo Horizonte,Startup_070,Fintech,265,114774.1,108001.9,54.28,Ideação,Big Data,Alto
2022,8,2022-08-01,Sudeste,MG,Uberlândia,Startup_080,Healthtech,14,321450.2,106392.82,33.96,Série B,SaaS,Baixo
2022,8,2022-08-01,Sudeste,MG,Juiz de Fora,Startup_013,IA,184,114276.86,93492.3,63.21,Série A,IA,Baixo
2022,8,2022-08-01,Sudeste,ES,Vitória,Startup_092,IA,642,61919.25,134604.52,52.02,Ideação,SaaS,Disruptivo
2022,8,2022-08-01,Sudeste,ES,Vila Velha,Startup_011,IA,455,72257.63,218104.43,-14.82,Ideação,SaaS,Baixo
2022,8,2022-08-01,Sudeste,ES,Serra,Startup_133,Retailtech,117,131644.84,646440.95,80.24,Série B,Blockchain,Baixo
2022,8,2022-08-01,Sul,PR,Curitiba,Startup_158,Retailtech,730,483752.96,54761.36,99.01,Ideação,Cloud,Médio
2022,8,2022-08-01,Sul,PR,Londrina,Startup_094,Retailtech,781,257067.05,72596.57,19.07,Ideação,Blockchain,Disruptivo
2022,8,2022-08-01,Sul,SC,Florianópolis,Startup_081,Retailtech,20,196335.9,355597.26,172.0,Série B,SaaS,Médio
2022,8,2022-08-01,Sul,SC,Joinville,Startup_025,Healthtech,98,485257.05,50461.71,118.0,Série A,Big Data,Alto
2022,8,2022-08-01,Sul,RS,Porto Alegre,Startup_030,Fintech,521,193896.4,619419.57,132.63,Série B,Blockchain,Médio
2022,8,2022-08-01,Sul,RS,Caxias do Sul,Startup_142,Fintech,151,1776556.53,46402.91,101.01,Seed,Blockchain,Médio
2022,9,2022-09-01,Norte,AM,Manaus,Startup_083,IA,748,86251.99,86763.07,-14.89,Ideação,IA,Alto
2022,9,2022-09-01,Norte,PA,Belém,Startup_064,Agritech,319,86471.35,649952.98,174.63,Scale-up,IoT,Baixo
2022,9,2022-09-01,Norte,PA,Santarém,Startup_196,Healthtech,112,184918.6,322491.65,161.97,Seed,Blockchain,Disruptivo
2022,9,2022-09-01,Norte,RO,Porto Velho,Startup_018,Agritech,359,110613.56,417951.37,65.68,Seed,IoT,Baixo
2022,9,2022-09-01,Norte,TO,Palmas,Startup_170,Fintech,106,139154.93,40269.87,88.67,Seed,Cloud,Médio
2022,9,2022-09-01,Nordeste,BA,Salvador,Startup_185,IA,515,572010.08,1033116.66,65.51,Ideação,IA,Disruptivo
2022,9,2022-09-01,Nordeste,BA,Feira de Santana,Startup_198,Healthtech,428,522822.37,345437.74,115.38,Ideação,Blockchain,Baixo
2022,9,2022-09-01,Nordeste,PE,Recife,Startup_001,Fintech,567,233919.0,463717.68,-5.13,Seed,Big Data,Médio
2022,9,2022-09-01,Nordeste,PE,Jaboatão dos Guararapes,Startup_133,IA,150,756612.4,191612.64,28.35,Ideação,SaaS,Disruptivo
2022,9,2022-09-01,Nordeste,CE,Fortaleza,Startup_035,Fintech,320,223885.77,88835.86,13.55,Série B,Big Data,Médio
2022,9,2022-09-01,Nordeste,CE,Juazeiro do Norte,Startup_181,Healthtech,548,935427.44,162712.48,108.61,Série B,Blockchain,Alto
2022,9,2022-09-01,Nordeste,MA,São Luís,Startup_022,Retailtech,239,73967.07,20624.53,11.59,Ideação,Cloud,Disruptivo
2022,9,2022-09-01,Nordeste,PB,João Pessoa,Startup_092,Agritech,656,306342.23,200245.47,-8.27,Série A,IA,Baixo
2022,9,2022-09-01,Centro-Oeste,DF,Brasília,Startup_010,Agritech,286,23875.36,297530.36,103.15,Seed,SaaS,Baixo
2022,9,2022-09-01,Centro-Oeste,GO,Goiânia,Startup_098,Edtech,79,150831.87,27580.67,105.03,Série B,SaaS,Baixo
2022,9,2022-09-01,Centro-Oeste,GO,Aparecida de Goiânia,Startup_183,Edtech,98,141568.37,337568.22,148.85,Seed,IoT,Alto
2022,9,2022-09-01,Centro-Oeste,MT,Cuiabá,Startup_059,Healthtech,155,285528.03,440094.23,162.48,Série B,SaaS,Médio
2022,9,2022-09-01,Centro-Oeste,MS,Campo Grande,Startup_046,Fintech,355,125468.16,57625.72,6.69,Seed,Blockchain,Disruptivo
2022,9,2022-09-01,Sudeste,SP,São Paulo,Startup_167,Edtech,85,833553.76,726194.12,98.69,Seed,Big Data,Alto
2022,9,2022-09-01,Sudeste,SP,Campinas,Startup_034,Fintech,581,74442.45,570940.1,80.13,Série A,SaaS,Médio
2022,9,2022-09-01,Sudeste,SP,Ribeirão Preto,Startup_071,Fintech,606,209462.03,337941.62,117.57,Ideação,SaaS,Disruptivo
2022,9,2022-09-01,Sudeste,RJ,Rio de Janeiro,Startup_080,Retailtech,316,258188.86,87282.08,13.81,Scale-up,Big Data,Alto
2022,9,2022-09-01,Sudeste,RJ,Niterói,Startup_165,Agritech,737,69354.71,141358.27,137.12,Ideação,Blockchain,Baixo
2022,9,2022-09-01,Sudeste,RJ,Nova Iguaçu,Startup_087,Retailtech,696,58278.85,132163.0,138.59,Ideação,SaaS,Baixo
2022,9,2022-09-01,Sudeste,RJ,Petrópolis,Startup_177,IA,375,63228.91,76722.84,144.04,Seed,IoT,Médio
2022,9,2022-09-01,Sudeste,MG,Belo Horizonte,Startup_013,Agritech,137,419284.72,73392.6,9.1,Série A,Blockchain,Disruptivo
2022,9,2022-09-01,Sudeste,MG,Uberlândia,Startup_027,Edtech,225,546472.37,97077.07,43.55,Scale-up,IoT,Alto
2022,9,2022-09-01,Sudeste,MG,Juiz de Fora,Startup_008,Fintech,34,183944.98,16456.81,11.73,Série B,Big Data,Disruptivo
2022,9,2022-09-01,Sudeste,ES,Vitória,Startup_137,Healthtech,237,289017.89,200829.42,-7.05,Série A,IoT,Disruptivo
2022,9,2022-09-01,Sudeste,ES,Vila Velha,Startup_088,Agritech,175,155292.13,18068.47,51.61,Seed,IA,Médio
2022,9,2022-09-01,Sudeste,ES,Serra,Startup_119,Agritech,52,24100.81,210892.64,94.96,Série A,IoT,Alto
2022,9,2022-09-01,Sul,PR,Curitiba,Startup_182,Agritech,551,45289.71,126629.32,142.17,Ideação,IoT,Baixo
2022,9,2022-09-01,Sul,PR,Londrina,Startup_149,Healthtech,515,22144.0,100067.6,7.07,Série B,IA,Médio
2022,9,2022-09-01,Sul,SC,Florianópolis,Startup_119,Healthtech,214,475979.75,533145.46,-2.92,Scale-up,IA,Disruptivo
2022,9,2022-09-01,Sul,SC,Joinville,Startup_018,Retailtech,444,168741.83,490661.76,56.07,Seed,IA,Baixo
2022,9,2022-09-01,Sul,RS,Porto Alegre,Startup_096,Fintech,310,139112.1,97962.07,51.18,Série B,IoT,Disruptivo
2022,9,2022-09-01,Sul,RS,Caxias do Sul,Startup_090,Fintech,26,211372.33,33535.52,101.54,Seed,Big Data,Médio
2022,10,2022-10-01,Norte,AM,Manaus,Startup_164,Healthtech,460,141360.07,87786.31,25.94,Série A,IA,Disruptivo
2022,10,2022-10-01,Norte,PA,Belém,Startup_068,Fintech,692,341217.01,239000.1,143.71,Série A,IA,Alto
2022,10,2022-10-01,Norte,PA,Santarém,Startup_026,Healthtech,556,149562.77,88639.92,51.52,Ideação,Cloud,Disruptivo
2022,10,2022-10-01,Norte,RO,Porto Velho,Startup_040,Healthtech,261,20958.64,78952.81,56.25,Série A,Big Data,Alto
2022,10,2022-10-01,Norte,TO,Palmas,Startup_179,IA,269,211523.17,90463.62,156.23,Série B,Big Data,Médio
2022,10,2022-10-01,Nordeste,BA,Salvador,Startup_160,Agritech,331,53855.07,80349.69,-0.22,Scale-up,Blockchain,Médio
2022,10,2022-10-01,Nordeste,BA,Feira de Santana,Startup_199,Edtech,315,596285.55,165100.39,-11.26,Série A,Big Data,Disruptivo
2022,10,2022-10-01,Nordeste,PE,Recife,Startup_029,Edtech,682,167964.86,155580.8,-14.8,Seed,Cloud,Alto
2022,10,2022-10-01,Nordeste,PE,Jaboatão dos Guararapes,Startup_009,IA,247,86854.1,78194.66,15.51,Série A,SaaS,Alto
2022,10,2022-10-01,Nordeste,CE,Fortaleza,Startup_038,Healthtech,437,100312.31,608667.93,93.49,Scale-up,SaaS,Alto
2022,10,2022-10-01,Nordeste,CE,Juazeiro do Norte,Startup_183,IA,624,88555.82,48555.98,16.59,Scale-up,Blockchain,Médio
2022,10,2022-10-01,Nordeste,MA,São Luís,Startup_131,Agritech,632,978390.1,53084.63,145.67,Série B,IoT,Disruptivo
2022,10,2022-10-01,Nordeste,PB,João Pessoa,Startup_135,IA,279,77762.68,599579.89,33.64,Scale-up,SaaS,Baixo
2022,10,2022-10-01,Centro-Oeste,DF,Brasília,Startup_186,Healthtech,425,151165.76,367683.71,-9.16,Seed,Blockchain,Disruptivo
2022,10,2022-10-01,Centro-Oeste,GO,Goiânia,Startup_016,Agritech,338,36832.43,306295.85,23.43,Scale-up,SaaS,Médio
2022,10,2022-10-01,Centro-Oeste,GO,Aparecida de Goiânia,Startup_161,IA,718,623824.11,107734.83,10.72,Série A,Big Data,Disruptivo
2022,10,2022-10-01,Centro-Oeste,MT,Cuiabá,Startup_052,IA,131,153030.51,106089.17,88.55,Seed,IA,Alto
2022,10,2022-10-01,Centro-Oeste,MS,Campo Grande,Startup_152,IA,662,148388.56,204884.61,142.44,Série B,Blockchain,Médio
2022,10,2022-10-01,Sudeste,SP,São Paulo,Startup_151,Agritech,745,196871.02,116137.51,88.44,Scale-up,IA,Baixo
2022,10,2022-10-01,Sudeste,SP,Campinas,Startup_198,IA,511,70067.91,59476.31,105.88,Ideação,Blockchain,Baixo
2022,10,2022-10-01,Sudeste,SP,Ribeirão Preto,Startup_017,Fintech,234,395532.52,74768.35,33.5,Série B,SaaS,Médio
2022,10,2022-10-01,Sudeste,RJ,Rio de Janeiro,Startup_066,Agritech,217,96448.11,244280.14,140.13,Série B,IA,Disruptivo
2022,10,2022-10-01,Sudeste,RJ,Niterói,Startup_054,IA,426,391862.49,180822.76,163.27,Série B,IoT,Alto
2022,10,2022-10-01,Sudeste,RJ,Nova Iguaçu,Startup_118,Retailtech,208,311381.3,447381.53,91.08,Scale-up,Big Data,Alto
2022,10,2022-10-01,Sudeste,RJ,Petrópolis,Startup_032,Retailtech,512,77656.73,161864.96,14.36,Série A,SaaS,Médio
2022,10,2022-10-01,Sudeste,MG,Belo Horizonte,Startup_188,Retailtech,450,88909.33,346403.27,111.18,Série A,IA,Alto
2022,10,2022-10-01,Sudeste,MG,Uberlândia,Startup_085,Healthtech,261,66218.22,276890.22,73.31,Seed,SaaS,Alto
2022,10,2022-10-01,Sudeste,MG,Juiz de Fora,Startup_183,Agritech,82,96223.75,965934.39,103.13,Série B,Big Data,Disruptivo
2022,10,2022-10-01,Sudeste,ES,Vitória,Startup_102,Agritech,566,979733.28,797237.87,18.65,Scale-up,Big Data,Médio
2022,10,2022-10-01,Sudeste,ES,Vila Velha,Startup_128,Fintech,769,48982.22,175621.52,156.49,Scale-up,Cloud,Médio
2022,10,2022-10-01,Sudeste,ES,Serra,Startup_006,Edtech,440,838246.36,210176.71,167.06,Série A,IA,Alto
2022,10,2022-10-01,Sul,PR,Curitiba,Startup_106,Agritech,436,311038.63,191984.77,50.93,Série A,IoT,Alto
2022,10,2022-10-01,Sul,PR,Londrina,Startup_024,IA,657,41843.69,190275.37,42.88,Série A,Cloud,Baixo
2022,10,2022-10-01,Sul,SC,Florianópolis,Startup_142,Edtech,756,134834.54,239148.86,135.12,Série B,Big Data,Baixo
2022,10,2022-10-01,Sul,SC,Joinville,Startup_107,Healthtech,143,167716.41,312189.75,77.11,Série A,Cloud,Alto
2022,10,2022-10-01,Sul,RS,Porto Alegre,Startup_139,IA,466,165278.4,337512.45,130.06,Ideação,Big Data,Disruptivo
2022,10,2022-10-01,Sul,RS,Caxias do Sul,Startup_158,Healthtech,452,65852.91,72061.25,142.11,Seed,Cloud,Médio
2022,11,2022-11-01,Norte,AM,Manaus,Startup_156,Edtech,675,123264.53,57644.75,166.11,Scale-up,IoT,Médio
2022,11,2022-11-01,Norte,PA,Belém,Startup_180,Fintech,354,103339.99,110115.12,96.04,Série B,Big Data,Baixo
2022,11,2022-11-01,Norte,PA,Santarém,Startup_176,IA,441,264211.94,814950.63,123.2,Ideação,IA,Disruptivo
2022,11,2022-11-01,Norte,RO,Porto Velho,Startup_156,Healthtech,797,178430.96,220769.37,52.3,Série B,IoT,Disruptivo
2022,11,2022-11-01,Norte,TO,Palmas,Startup_131,Healthtech,786,176142.87,226915.29,151.47,Série A,Big Data,Baixo
2022,11,2022-11-01,Nordeste,BA,Salvador,Startup_037,Retailtech,694,547351.32,237664.64,-16.07,Seed,IoT,Alto
2022,11,2022-11-01,Nordeste,BA,Feira de Santana,Startup_116,Retailtech,312,30317.77,57066.24,160.73,Série A,Cloud,Disruptivo
2022,11,2022-11-01,Nordeste,PE,Recife,Startup_110,Retailtech,72,45082.73,135448.4,105.08,Scale-up,IA,Baixo
2022,11,2022-11-01,Nordeste,PE,Jaboatão dos Guararapes,Startup_123,Healthtech,365,192115.5,397327.14,152.78,Scale-up,IA,Médio
2022,11,2022-11-01,Nordeste,CE,Fortaleza,Startup_003,Retailtech,728,16214.49,480675.28,15.08,Ideação,Cloud,Baixo
2022,11,2022-11-01,Nordeste,CE,Juazeiro do Norte,Startup_006,Fintech,184,712124.3,441400.55,111.9,Seed,IA,Baixo
2022,11,2022-11-01,Nordeste,MA,São Luís,Startup_186,Retailtech,752,436509.68,111728.24,150.78,Seed,SaaS,Baixo
2022,11,2022-11-01,Nordeste,PB,João Pessoa,Startup_151,Agritech,552,544080.26,166219.35,131.55,Seed,SaaS,Disruptivo
2022,11,2022-11-01,Centro-Oeste,DF,Brasília,Startup_097,Fintech,11,106346.15,126573.38,-4.84,Série A,IoT,Médio
2022,11,2022-11-01,Centro-Oeste,GO,Goiânia,Startup_160,Healthtech,100,483036.96,177869.21,47.86,Série A,IA,Disruptivo
2022,11,2022-11-01,Centro-Oeste,GO,Aparecida de Goiânia,Startup_097,Edtech,214,350750.1,45524.21,47.24,Seed,SaaS,Baixo
2022,11,2022-11-01,Centro-Oeste,MT,Cuiabá,Startup_194,Edtech,390,99541.09,69051.27,148.76,Scale-up,IoT,Médio
2022,11,2022-11-01,Centro-Oeste,MS,Campo Grande,Startup_014,IA,290,168715.13,104308.01,-2.85,Scale-up,IA,Alto
2022,11,2022-11-01,Sudeste,SP,São Paulo,Startup_100,Retailtech,46,232932.37,1124269.23,114.68,Série B,SaaS,Disruptivo
2022,11,2022-11-01,Sudeste,SP,Campinas,Startup_190,Retailtech,616,142690.93,102094.74,158.71,Ideação,Blockchain,Baixo
2022,11,2022-11-01,Sudeste,SP,Ribeirão Preto,Startup_083,Edtech,207,351253.48,78081.57,123.65,Seed,Big Data,Baixo
2022,11,2022-11-01,Sudeste,RJ,Rio de Janeiro,Startup_025,Agritech,611,509120.41,107449.51,158.95,Série B,Big Data,Disruptivo
2022,11,2022-11-01,Sudeste,RJ,Niterói,Startup_019,Agritech,338,522286.46,175834.38,127.45,Seed,Big Data,Disruptivo
2022,11,2022-11-01,Sudeste,RJ,Nova Iguaçu,Startup_040,Fintech,272,118015.58,1095640.94,86.15,Scale-up,Cloud,Alto
2022,11,2022-11-01,Sudeste,RJ,Petrópolis,Startup_067,Agritech,190,66805.03,263947.42,113.87,Ideação,IoT,Médio
2022,11,2022-11-01,Sudeste,MG,Belo Horizonte,Startup_182,IA,635,152943.11,194982.48,64.56,Scale-up,Blockchain,Baixo
2022,11,2022-11-01,Sudeste,MG,Uberlândia,Startup_048,IA,693,411751.77,987925.66,16.02,Série A,IoT,Baixo
2022,11,2022-11-01,Sudeste,MG,Juiz de Fora,Startup_026,Edtech,424,746343.68,170428.28,52.47,Ideação,SaaS,Médio
2022,11,2022-11-01,Sudeste,ES,Vitória,Startup_155,IA,485,142702.31,110113.78,50.58,Série B,SaaS,Alto
2022,11,2022-11-01,Sudeste,ES,Vila Velha,Startup_001,Agritech,164,133360.79,116214.35,90.82,Série B,SaaS,Alto
2022,11,2022-11-01,Sudeste,ES,Serra,Startup_105,Healthtech,574,74322.24,239969.43,43.5,Ideação,Cloud,Baixo
2022,11,2022-11-01,Sul,PR,Curitiba,Startup_072,IA,42,312871.44,197344.47,55.61,Série A,Big Data,Baixo
2022,11,2022-11-01,Sul,PR,Londrina,Startup_143,IA,382,146691.18,46725.12,109.88,Ideação,Blockchain,Médio
2022,11,2022-11-01,Sul,SC,Florianópolis,Startup_063,Healthtech,112,56972.45,550347.62,139.45,Série B,Blockchain,Alto
2022,11,2022-11-01,Sul,SC,Joinville,Startup_097,Fintech,710,169600.13,277023.54,113.42,Série A,Big Data,Alto
2022,11,2022-11-01,Sul,RS,Porto Alegre,Startup_172,Retailtech,205,104359.03,194812.08,-6.92,Série A,Blockchain,Disruptivo
2022,11,2022-11-01,Sul,RS,Caxias do Sul,Startup_096,Edtech,317,32255.16,107589.67,98.19,Série A,Big Data,Médio
2022,12,2022-12-01,Norte,AM,Manaus,Startup_051,Fintech,294,216690.04,125822.66,70.56,Série A,Blockchain,Alto
2022,12,2022-12-01,Norte,PA,Belém,Startup_126,Agritech,280,218296.38,218101.48,49.35,Seed,Big Data,Disruptivo
2022,12,2022-12-01,Norte,PA,Santarém,Startup_017,Healthtech,415,100671.14,397428.66,150.82,Scale-up,Big Data,Baixo
2022,12,2022-12-01,Norte,RO,Porto Velho,Startup_098,Fintech,202,265189.07,359549.88,147.54,Série A,Big Data,Baixo
2022,12,2022-12-01,Norte,TO,Palmas,Startup_066,Agritech,696,291207.43,143831.48,126.27,Série A,Big Data,Baixo
2022,12,2022-12-01,Nordeste,BA,Salvador,Startup_070,Edtech,584,67279.98,245530.05,38.87,Série B,Big Data,Baixo
2022,12,2022-12-01,Nordeste,BA,Feira de Santana,Startup_185,IA,87,312811.14,2074732.69,65.06,Série A,IoT,Alto
2022,12,2022-12-01,Nordeste,PE,Recife,Startup_167,Retailtech,547,270339.88,56079.85,42.49,Scale-up,IA,Alto
2022,12,2022-12-01,Nordeste,PE,Jaboatão dos Guararapes,Startup_139,Agritech,656,86931.85,483182.91,116.05,Série B,IA,Alto
2022,12,2022-12-01,Nordeste,CE,Fortaleza,Startup_052,Healthtech,776,291685.23,151288.53,76.88,Ideação,IA,Disruptivo
2022,12,2022-12-01,Nordeste,CE,Juazeiro do Norte,Startup_086,IA,385,99487.96,52963.94,152.01,Seed,Blockchain,Alto
2022,12,2022-12-01,Nordeste,MA,São Luís,Startup_119,Retailtech,408,131771.82,269908.53,59.16,Ideação,IoT,Médio
2022,12,2022-12-01,Nordeste,PB,João Pessoa,Startup_184,Fintech,218,133954.06,45728.13,135.25,Série B,IoT,Disruptivo
2022,12,2022-12-01,Centro-Oeste,DF,Brasília,Startup_118,Fintech,176,92653.31,325490.53,26.27,Scale-up,IoT,Alto
2022,12,2022-12-01,Centro-Oeste,GO,Goiânia,Startup_185,Retailtech,791,69027.16,102428.2,21.55,Série B,IA,Baixo
2022,12,2022-12-01,Centro-Oeste,GO,Aparecida de Goiânia,Startup_171,Edtech,563,117983.7,913781.87,55.61,Seed,Blockchain,Baixo
2022,12,2022-12-01,Centro-Oeste,MT,Cuiabá,Startup_173,Edtech,157,104459.32,186844.95,168.5,Seed,Cloud,Baixo
2022,12,2022-12-01,Centro-Oeste,MS,Campo Grande,Startup_179,Healthtech,331,91445.2,94891.98,65.82,Série B,IoT,Alto
2022,12,2022-12-01,Sudeste,SP,São Paulo,Startup_125,Edtech,249,40644.43,320700.5,131.17,Scale-up,SaaS,Baixo
2022,12,2022-12-01,Sudeste,SP,Campinas,Startup_142,Agritech,687,38645.81,495576.38,137.79,Ideação,Cloud,Baixo
2022,12,2022-12-01,Sudeste,SP,Ribeirão Preto,Startup_027,Retailtech,722,66324.18,101656.89,142.63,Seed,Blockchain,Médio
2022,12,2022-12-01,Sudeste,RJ,Rio de Janeiro,Startup_167,Retailtech,30,66183.31,122174.55,103.14,Série A,Cloud,Alto
2022,12,2022-12-01,Sudeste,RJ,Niterói,Startup_083,Edtech,16,502454.61,869608.06,17.41,Scale-up,Blockchain,Médio
2022,12,2022-12-01,Sudeste,RJ,Nova Iguaçu,Startup_028,Agritech,489,838585.03,233151.33,105.11,Scale-up,IA,Baixo
2022,12,2022-12-01,Sudeste,RJ,Petrópolis,Startup_183,Agritech,129,105743.32,265731.04,107.51,Série A,Cloud,Disruptivo
2022,12,2022-12-01,Sudeste,MG,Belo Horizonte,Startup_178,Retailtech,685,126352.38,79495.14,110.89,Série B,SaaS,Disruptivo
2022,12,2022-12-01,Sudeste,MG,Uberlândia,Startup_105,Healthtech,134,35836.28,139147.13,172.03,Série A,IA,Baixo
2022,12,2022-12-01,Sudeste,MG,Juiz de Fora,Startup_100,Fintech,717,33347.93,113311.32,171.76,Scale-up,Big Data,Médio
2022,12,2022-12-01,Sudeste,ES,Vitória,Startup_142,Fintech,56,236385.26,81352.09,64.63,Ideação,Cloud,Médio
2022,12,2022-12-01,Sudeste,ES,Vila Velha,Startup_192,Healthtech,590,129289.17,455190.3,65.48,Seed,Blockchain,Baixo
2022,12,2022-12-01,Sudeste,ES,Serra,Startup_174,Fintech,409,827931.58,243509.01,64.68,Scale-up,IA,Alto
2022,12,2022-12-01,Sul,PR,Curitiba,Startup_108,Healthtech,600,62926.08,564571.46,-13.7,Scale-up,Big Data,Alto
2022,12,2022-12-01,Sul,PR,Londrina,Startup_005,Healthtech,349,199752.03,291202.05,129.23,Série B,Big Data,Disruptivo
2022,12,2022-12-01,Sul,SC,Florianópolis,Startup_026,IA,616,119259.36,707844.57,0.95,Scale-up,IA,Alto
2022,12,2022-12-01,Sul,SC,Joinville,Startup_075,Agritech,716,191623.8,623135.11,93.19,Seed,Big Data,Baixo
2022,12,2022-12-01,Sul,RS,Porto Alegre,Startup_193,Fintech,137,126520.0,119103.16,129.38,Ideação,IoT,Médio
2022,12,2022-12-01,Sul,RS,Caxias do Sul,Startup_071,Agritech,599,226479.2,86840.84,62.04,Ideação,IA,Médio
2023,1,2023-01-01,Norte,AM,Manaus,Startup_188,Retailtech,458,159271.01,236433.87,-3.85,Scale-up,Blockchain,Baixo
2023,1,2023-01-01,Norte,PA,Belém,Startup_145,IA,393,240318.81,44449.31,22.59,Scale-up,Big Data,Disruptivo
2023,1,2023-01-01,Norte,PA,Santarém,Startup_078,IA,239,22440.92,53410.56,115.21,Ideação,Big Data,Disruptivo
2023,1,2023-01-01,Norte,RO,Porto Velho,Startup_183,Retailtech,56,2906889.84,809642.9,158.59,Seed,Blockchain,Baixo
2023,1,2023-01-01,Norte,TO,Palmas,Startup_013,IA,682,176580.27,95630.38,102.33,Ideação,IoT,Alto
2023,1,2023-01-01,Nordeste,BA,Salvador,Startup_174,IA,21,102549.82,423074.58,170.03,Série B,Cloud,Alto
2023,1,2023-01-01,Nordeste,BA,Feira de Santana,Startup_115,IA,797,618718.56,333156.43,172.26,Scale-up,IoT,Médio
2023,1,2023-01-01,Nordeste,PE,Recife,Startup_040,IA,113,86741.92,58818.13,83.39,Série B,Blockchain,Médio
2023,1,2023-01-01,Nordeste,PE,Jaboatão dos Guararapes,Startup_174,IA,187,258666.58,257681.35,142.32,Seed,Cloud,Disruptivo
2023,1,2023-01-01,Nordeste,CE,Fortaleza,Startup_001,Healthtech,344,209919.69,152798.26,64.38,Série B,Cloud,Médio
2023,1,2023-01-01,Nordeste,CE,Juazeiro do Norte,Startup_107,Fintech,736,42226.38,240782.59,176.45,Série A,Blockchain,Médio
2023,1,2023-01-01,Nordeste,MA,São Luís,Startup_025,Retailtech,643,65091.51,1517119.45,133.1,Ideação,Cloud,Disruptivo
2023,1,2023-01-01,Nordeste,PB,João Pessoa,Startup_188,Edtech,285,450540.38,66184.48,121.69,Scale-up,Blockchain,Baixo
2023,1,2023-01-01,Centro-Oeste,DF,Brasília,Startup_102,Healthtech,135,140043.43,662101.26,105.29,Ideação,Big Data,Médio
2023,1,2023-01-01,Centro-Oeste,GO,Goiânia,Startup_007,Agritech,666,126171.69,1657844.38,53.65,Ideação,IA,Baixo
2023,1,2023-01-01,Centro-Oeste,GO,Aparecida de Goiânia,Startup_018,Healthtech,694,241742.9,743187.6,111.31,Scale-up,SaaS,Alto
2023,1,2023-01-01,Centro-Oeste,MT,Cuiabá,Startup_076,Fintech,509,47357.26,24294.73,170.87,Ideação,IoT,Disruptivo
2023,1,2023-01-01,Centro-Oeste,MS,Campo Grande,Startup_160,Agritech,147,138669.78,185117.5,101.25,Série A,IoT,Médio
2023,1,2023-01-01,Sudeste,SP,São Paulo,Startup_006,IA,420,460587.65,28492.03,92.84,Seed,Cloud,Baixo
2023,1,2023-01-01,Sudeste,SP,Campinas,Startup_179,Healthtech,149,452117.83,29630.16,10.25,Ideação,Big Data,Disruptivo
2023,1,2023-01-01,Sudeste,SP,Ribeirão Preto,Startup_114,Edtech,343,1835579.49,180823.24,146.76,Ideação,Big Data,Disruptivo
2023,1,2023-01-01,Sudeste,RJ,Rio de Janeiro,Startup_156,Agritech,150,136694.35,125171.13,60.09,Ideação,Cloud,Médio
2023,1,2023-01-01,Sudeste,RJ,Niterói,Startup_127,Agritech,268,153800.11,355075.79,62.94,Ideação,IoT,Alto
2023,1,2023-01-01,Sudeste,RJ,Nova Iguaçu,Startup_161,IA,209,84384.8,91933.18,10.27,Série A,SaaS,Baixo
2023,1,2023-01-01,Sudeste,RJ,Petrópolis,Startup_069,Fintech,634,1346045.48,74779.95,146.16,Ideação,IoT,Médio
